"가맹점명",사용가능지역화폐,시도명,시군구명,소재지도로명주소,소재지지번주소,업종명,주요상품,전화번호,데이터기준일자
"스페이스앤라이프스터디카페",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 118,,개인서비스업,,,2024-02-15
"장성희소아청소년과의원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 118,,보건업,,063-263-3352,2024-02-15
"진안축산",완주사랑상품권,전북특별자치도,완주군,"전북특별자치도 완주군 봉동읍 둔산1로 118,105호",,소매업,,,2024-02-15
"마론",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 121,,개인서비스업,,,2024-02-15
J style hair shop,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 121,,개인서비스업,,063-262-9853,2024-02-15
"꿈꾸는피아노학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 121,,교육서비스업,,063-262-7797,2024-02-15
"아리수치과",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 121,,보건업,,063-262-7522,2024-02-15
"홈쿡24",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 121,,제조업,,063-715-2700,2024-02-15
1001안경과학단지점,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,개인서비스업,,063-262-1157,2024-02-15
"네이처컬렉션",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,개인서비스업,,,2024-02-15
GS25완주단비,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,개인서비스업,,,2024-02-15
"키즈엔리딩",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,개인서비스업,,063-902-8793,2024-02-15
"정육점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,소매업,,,2024-02-15
"벌크커피 봉동둔산점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,음식점업,,063-263-9928,2024-02-15
"한국체대스타태권도장",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,교육서비스업,,063-262-6610,2024-02-15
"크리아트 나무미술",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,교육서비스업,,063-263-6915,2024-02-15
"엘스터디",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,교육서비스업,,,2024-02-15
"링키영어봉동센터영어교습소",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,교육서비스업,,,2024-02-15
"아름몽",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,개인서비스업,,,2024-02-15
"서일영어교습소",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130,,교육서비스업,,,2024-02-15
"서강학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130 202호,,교육서비스업,,063-261-0505,2024-02-15
"한사람만의 스타일",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 130(전주첨단코아루2차아파트),,개인서비스업,,,2024-02-15
"정다운마트",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,소매업,,063-262-2242,2024-02-15
"라멘집아저씨",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,음식점업,,,2024-02-15
"윤쌤헤어샵",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,개인서비스업,,063-261-1759,2024-02-15
"러닝",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,교육서비스업,,,2024-02-15
"한울국가대표태권도",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,교육서비스업,,,2024-02-15
"수반찬",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,소매업,,063-902-7895,2024-02-15
"꿀잠이불",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,소매업,,,2024-02-15
"네일 그리다",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,개인서비스업,,063-715-4848,2024-02-15
"지앤비어학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,교육서비스업,,,2024-02-15
"꽉찬 김밥,만두,찐빵",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 142,,음식점업,,,2024-02-15
"유한회사 완주두레",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 76,,기타,,063-263-8484,2024-02-15
"유레카 서비스",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 86,,개인서비스업,,063-262-8261,2024-02-15
GS25완주행복점,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 86,,개인서비스업,,,2024-02-15
"명가낙지촌",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 88,,음식점업,,063-261-0011,2024-02-15
"팀라이거복싱",완주사랑상품권,전북특별자치도,완주군,"전북특별자치도 완주군 봉동읍 둔산1로 88, 2층",,개인서비스업,,,2024-02-15
"노랑통닭",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 90,,음식점업,,,2024-02-15
"태양전기공구철물",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 90-1,,기타,,063-262-0907,2024-02-15
"알톤(자전거가간다)",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 92-1,,기타,,,2024-02-15
"자전거가간다",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 92-1,,소매업,,,2024-02-15
"감성시대",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로110,,개인서비스업,,,2024-02-15
"스마일약국",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로18,,소매업,,063-263-8858,2024-02-15
"따봉건어물",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산1로 94,,기타,,,2024-02-15
"오유민 동태마을",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 14,,음식점업,,,2024-02-15
"으뜸자동차정비",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 23,,개인서비스업,,,2024-02-15
"자금성",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 27,,음식점업,,063-262-9292,2024-02-15
"위너 스크린골프",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 33-3,,개인서비스업,,063-262-3939,2024-02-15
"이모네밥상",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 43,,음식점업,,,2024-02-15
"갯마을 바지락 손칼국수",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 48,,음식점업,,,2024-02-15
"골목집 즐겨찾기",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 51,,개인서비스업,,,2024-02-15
"미락",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 53,,개인서비스업,,063-261-4789,2024-02-15
"명품쌍화삼계탕",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 53,,음식점업,,063-262-2432,2024-02-15
"사천성",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 59,,음식점업,,063-276-6004,2024-02-15
GS25둔산도서관,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 63,,개인서비스업,,,2024-02-15
GS25 둔산도서관점,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 63,,소매업,,,2024-02-15
"꼬기한판",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 63-1,,음식점업,,063-903-0707,2024-02-15
"보은양과",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 63-1,,음식점업,,,2024-02-15
"돈앤돈족발보쌈",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산2로 65-1,,음식점업,,063-261-0880,2024-02-15
"해맑은약국",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 70,,소매업,,,2024-02-15
"오봉도시락",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 103,,음식점업,,,2024-02-15
"완소컴퓨터",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 103,,개인서비스업,,063-261-8255,2024-02-15
"피자알볼로 완주첨단과학점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 103,,음식점업,,,2024-02-15
"완주특공무술",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 103,,교육서비스업,,,2024-02-15
"정호수학과학전문학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 103,,교육서비스업,,063-262-0225,2024-02-15
"솔렌스 음악학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 103,,교육서비스업,,063-261-8605,2024-02-15
"멘토스터디룸",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 119-7,,교육서비스업,,,2024-02-15
"카페문마카롱",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 119-7,,음식점업,,,2024-02-15
"현대전기",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 18,,기타,,063-261-7115,2024-02-15
"청주본가완주점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 19,,음식점업,,063-261-2616,2024-02-15
"코아루 황태",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 22,,음식점업,,063-261-4032,2024-02-15
"남성상사",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 22,,개인서비스업,,,2024-02-15
"다미 PHO HA NOI",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 25,,음식점업,,,2024-02-15
"이도관",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 25,,음식점업,,,2024-02-15
"나이스 당구클럽",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 31,,스포츠여가관련서비스업,,,2024-02-15
"씨유 완주둔산점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 37,,개인서비스업,,,2024-02-15
"인생술집",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 39,,음식점업,,,2024-02-15
"다사랑치킨 봉동코아루점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 42,,음식점업,,063-254-8892,2024-02-15
"크라운호프 봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 42,,음식점업,,063-261-8600,2024-02-15
"얼라이브 스튜디오",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 42,,개인서비스업,,063-262-9979,2024-02-15
"얼라이브휘트니스",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 42,,교육서비스업,,063-262-9977,2024-02-15
"맛있는코다리",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 43,,음식점업,,,2024-02-15
1982돈이돈이,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 44,,음식점업,,063-261-1982,2024-02-15
"코빼기순대국밥",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 45,,음식점업,,,2024-02-15
"풍년순대",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 47,,음식점업,,063-261-6050,2024-02-15
"충만치킨 코아루점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 49,,음식점업,,063-261-5678,2024-02-15
"돌탄등갈비찜 봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 49,,음식점업,,063-263-1253,2024-02-15
"본참치",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 50,,음식점업,,063-262-3700,2024-02-15
"첨단당구클럽",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 50,,스포츠여가관련서비스업,,063-261-7631,2024-02-15
"최첨단",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 50,,기타,,063-261-7020,2024-02-15
"피자마루 봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 51,,음식점업,,063-261-1082,2024-02-15
"신전떡볶이봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 51,,음식점업,,063-263-7757,2024-02-15
"첨단홈마트",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 52,,소매업,,063-263-9242,2024-02-15
"현대옥봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 54,,음식점업,,063-263-0660,2024-02-15
"야미마라탕양꼬치",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 54,,음식점업,,,2024-02-15
"돈내고 돈먹는집",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 56,,음식점업,,063-262-6878,2024-02-15
"준헤어",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 58,,개인서비스업,,,2024-02-15
"카페 삼월",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 58,,음식점업,,,2024-02-15
"느티나무한의원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 58,,보건업,,,2024-02-15
"옥문",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 60,,개인서비스업,,063-262-3100,2024-02-15
"크린토피아",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 60,,개인서비스업,,063-261-2771,2024-02-15
"풍족",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 60,,개인서비스업,,063-263-9245,2024-02-15
"제일식자재마트",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 62,,소매업,,063-262-3500,2024-02-15
"머리끄댕이",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,개인서비스업,,,2024-02-15
"사랑야채",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,기타,,,2024-02-15
"세븐일레븐(봉동코아루점)",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,개인서비스업,,,2024-02-15
"깨순이 김밥(코아루점)",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,음식점업,,,2024-02-15
"홍스타일",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,소매업,,,2024-02-15
"진수산",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,소매업,,,2024-02-15
"와이즈영어국어",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,교육서비스업,,,2024-02-15
"세븐일레븐 봉동코아루점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 63,,소매업,,,2024-02-15
"경동야채청과",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 64,,음식점업,,,2024-02-15
"실력의힘학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 64,,교육서비스업,,,2024-02-15
"책먹는미술관미술학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 64,,교육서비스업,,,2024-02-15
"스마일토스트&야채호떡",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 64,,음식업,,,2024-02-15
"마루한점핑줄넘기",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 64,,개인서비스업,,,2024-02-15
"굿모닝마트유",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 66,,개인서비스업,,,2024-02-15
"신도시앤마신떡볶이 둔산점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 66,,음식점업,,,2024-02-15
"큰집닭강정",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 67,,음식점업,,,2024-02-15
"포엘어학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 67,,교육서비스업,,,2024-02-15
"던킨완주봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 70,,음식점업,,,2024-02-15
"점핑업키즈카페",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 70,,개인서비스업,,,2024-02-15
"시작스터디카페완주둔산점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 70,,개인서비스업,,,2024-02-15
"세자매 정육식당",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 72,,음식점업,,063-263-3373,2024-02-15
"진안축산정육점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 72,,개인서비스업,,063-262-1971,2024-02-15
"안경나라(첨단점)",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79,,개인서비스업,,063-901-8000,2024-02-15
"본죽(봉동점)",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79,,음식점업,,063-262-6255,2024-02-15
"정주미소아청소년과의원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79,,보건업,,063-261-2775,2024-02-15
"메가엠지씨커피",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79,,개인서비스업,,,2024-02-15
"이조은치과",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79,,보건업,,063-263-2875,2024-02-15
"르하임 스터디카페",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79,,개인서비스업,,,2024-02-15
E-조은치과의원,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79,,보건업,,,2024-02-15
YnJ영어수학학원,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 79 302호,,교육서비스업,,063-262-1220,2024-02-15
"선비꼬마김밥",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 85,,음식점업,,063-262-0080,2024-02-15
"꽈배기패밀리",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 85,,음식점업,,063-902-1014,2024-02-15
"팔공티 봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 85,,개인서비스업,,063-262-8088,2024-02-15
GS25완주공원점,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 85,,개인서비스업,,,2024-02-15
"이꼬마깁밥",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 85,,음식점업,,063-262-0080,2024-02-15
"이꼬마김밥",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 85,,음식점업,,,2024-02-15
"본도시락 전북완주점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 87,,음식점업,,,2024-02-15
"고고헤어",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 87,,개인서비스업,,063-262-5693,2024-02-15
"내가조선의국밥이다",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 89,,음식점업,,063-262-2005,2024-02-15
"황금코다리",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 91,,음식점업,,063-263-3700,2024-02-15
"완주로컬푸드협동조합(둔산지점)",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 94,,소매업,,1600-0125,2024-02-15
"완주휴시네마",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 94,,개인서비스업,,063-290-2092,2024-02-15
"휴시네마 영화관",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 94,,개인서비스업,,063-263-9012,2024-02-15
"휴시네마 매점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 94,,개인서비스업,,063-263-9012,2024-02-15
"퍼스트라운지",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 95,,개인서비스업,,,2024-02-15
"백제명가",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 97,,음식점업,,063-261-1954,2024-02-15
"카리스스포츠",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 99,,스포츠여가관련서비스업,,063-262-8989,2024-02-15
"루나헤어",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 99,,개인서비스업,,063-262-5959,2024-02-15
"뿌리영어학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 99,,교육서비스업,,,2024-02-15
"새완주요양병원매점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산3로 31-5,,개인서비스업,,,2024-02-15
"땅스부대찌개 완주봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 둔산로 130,,음식점업,,,2024-02-15
"신토불이슈퍼",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 백제대학로 122,,소매업,,063-261-0035,2024-02-15
"멕시칸통닭예전점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 백제대학로 123,,음식점업,,063-262-6133,2024-02-15
"백제가든",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 백제대학로 146,,음식점업,,,2024-02-15
"정문슈퍼",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 백제대학로 166,,소매업,,063-263-8989,2024-02-15
"이레 카페",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉담길 58,,음식점업,,063-261-3999,2024-02-15
"시크릿",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 100,,개인서비스업,,,2024-02-15
"사부작채집가",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 100,,개인서비스업,,,2024-02-15
JY헤어클럽,완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 102,,개인서비스업,,,2024-02-15
"재경슈퍼",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 104,,소매업,,063-263-3964,2024-02-15
"은파피아노학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 104,,교육서비스업,,,2024-02-15
"금호타이어 봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 106,,개인서비스업,,063-261-7309,2024-02-15
"이스턴영어봉동점명문학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 110,,교육서비스업,,,2024-02-15
"하엘음악학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 110,,교육서비스업,,,2024-02-15
"오피스채널",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 110,,소매업,,063-261-6649,2024-02-15
"임마누엘미용실",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 116,,개인서비스업,,063-263-9241,2024-02-15
"친정에밥상",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 117-4,,음식점업,,063-263-2526,2024-02-15
"샤방샤방헤어샵",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 118,,개인서비스업,,,2024-02-15
"앰엔제이평생직업교육학원",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 122,,교육서비스업,,,2024-02-15
"다사랑치킨피자봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 122,,음식점업,,,2024-02-15
"보석십자수 수재샵",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 122-10,,소매업,,,2024-02-15
"두마리찜닭완주봉동",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 122-12,,음식점업,,,2024-02-15
"요거프레소 완주봉동점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 122-2,,개인서비스업,,,2024-02-15
"제이제이푸드",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 122-2,,음식점업,,,2024-02-15
"들깨칼국수",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 125,,음식점업,,063-261-3564,2024-02-15
"리윤헤어",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 125,,개인서비스업,,063-263-1015,2024-02-15
"컴뱅크",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 125-2,,개인서비스업,,063-261-7057,2024-02-15
"세탁나라",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 126,,개인서비스업,,063-263-8837,2024-02-15
"만경다슬기전문점",완주사랑상품권,전북특별자치도,완주군,전북특별자치도 완주군 봉동읍 봉동동서로 126,,음식점업,,063-263-1213,2024-02-15
